Group,Scenario,Generation,Category,Cor
import,100_100,34,Mothers,0.458368932846
import,100_100,35,Fathers,0.280369862192
import,100_100,35,Female candidates,0.203013044162
import,100_100,35,Male candidates,0.276722743572
import,100_100,35,Male candidates1,0.0713087925049
import,100_100,35,Mothers,0.448942895528
import,100_100,36,Fathers,0.260763551395
import,100_100,36,Female candidates,0.194349938521
import,100_100,36,Male candidates,0.203149746955
import,100_100,36,Male candidates1,0.0923623751206
import,100_100,36,Mothers,0.443537338949
import,100_100,37,Fathers,0.265244522514
import,100_100,37,Female candidates,0.174732234916
import,100_100,37,Male candidates,0.31317654918
import,100_100,37,Male candidates1,0.0919370029421
import,100_100,37,Mothers,0.439588080837
import,100_100,38,Fathers,0.215480107921
import,100_100,38,Female candidates,0.189202538117
import,100_100,38,Male candidates,0.278590739887
import,100_100,38,Male candidates1,0.103497826798
import,100_100,38,Mothers,0.43473718327
import,100_100,39,Fathers,0.248188533948
import,100_100,39,Female candidates,0.195134902731
import,100_100,39,Male candidates,0.299036896234
import,100_100,39,Male candidates1,0.100302599856
import,100_100,39,Mothers,0.434569159546
import,100_100,40,Fathers,0.204657022678
import,100_100,40,Female candidates,0.18794092772
import,100_100,40,Male candidates,0.269880083627
import,100_100,40,Male candidates1,0.0436191414632
import,100_100,40,Mothers,0.432468108361
import,100_100,41,Fathers,0.310780305979
import,100_100,41,Female candidates,0.303434673308
import,100_100,41,Male candidates,0.0981655947234
import,100_100,41,Mothers,0.62600122049
import,100_100,42,Fathers,0.431170925335
import,100_100,42,Female candidates,0.2871409785
import,100_100,42,Male candidates,0.7025066373
import,100_100,42,Mothers,0.597159752151
import,100_100,43,Fathers,0.614586059044
import,100_100,43,Female candidates,0.292563528705
import,100_100,43,Male candidates,0.722358309681
import,100_100,43,Mothers,0.586896749087
import,100_100,44,Fathers,0.761890858456
import,100_100,44,Female candidates,0.362737352523
import,100_100,44,Male candidates,0.750350429205
import,100_100,44,Mothers,0.582203450689
import,100_100,45,Fathers,0.790773811037
import,100_100,45,Female candidates,0.392393261866
import,100_100,45,Male candidates,0.763193242432
import,100_100,45,Mothers,0.603292782084
import,100_100,46,Fathers,0.779422155471
import,100_100,46,Female candidates,0.423139431086
import,100_100,46,Male candidates,0.757982414627
import,100_100,46,Mothers,0.623765983036
import,100_100,47,Fathers,0.724552476892
import,100_100,47,Female candidates,0.404122941305
import,100_100,47,Male candidates,0.757281257768
import,100_100,47,Mothers,0.637243998942
import,100_100,48,Fathers,0.727080775286
import,100_100,48,Female candidates,0.403836032336
import,100_100,48,Male candidates,0.751948936659
import,100_100,48,Mothers,0.646042997529
import,100_100,49,Fathers,0.72027068888
import,100_100,49,Female candidates,0.401275991481
import,100_100,49,Male candidates,0.762757577979
import,100_100,49,Mothers,0.653459241975
import,100_100,50,Fathers,0.712683626515
import,100_100,50,Female candidates,0.410182823301
import,100_100,50,Male candidates,0.742025163791
import,100_100,50,Mothers,0.659082532182
import,100_100,51,Fathers,0.694913485094
import,100_100,51,Female candidates,0.412182821684
import,100_100,51,Male candidates,0.760330139028
import,100_100,51,Mothers,0.65876333487
import,100_100,52,Fathers,0.692211064713
import,100_100,52,Female candidates,0.409885289119
import,100_100,52,Male candidates,0.735414690249
import,100_100,52,Mothers,0.653562348548
import,100_100,53,Fathers,0.688570271618
import,100_100,53,Female candidates,0.404297205476
import,100_100,53,Male candidates,0.74656879974
import,100_100,53,Mothers,0.65912233165
import,100_100,54,Fathers,0.685320054024
import,100_100,54,Female candidates,0.405016277065
import,100_100,54,Male candidates,0.761174350006
import,100_100,54,Mothers,0.661213021117
import,100_100,55,Fathers,0.677989123541
import,100_100,55,Female candidates,0.400701408252
import,100_100,55,Male candidates,0.738443004798
import,100_100,55,Mothers,0.661430748343
import,100_100,56,Fathers,0.630220797296
import,100_100,56,Female candidates,0.396781502926
import,100_100,56,Male candidates,0.756133698123
import,100_100,56,Mothers,0.662900371112
import,100_100,57,Fathers,0.679508644822
import,100_100,57,Female candidates,0.393882083721
import,100_100,57,Male candidates,0.759801318693
import,100_100,57,Mothers,0.661047622455
import,100_100,58,Fathers,0.719358291001
import,100_100,58,Female candidates,0.403675084957
import,100_100,58,Male candidates,0.749548098353
import,100_100,58,Mothers,0.660296590585
import,100_100,59,Fathers,0.711582837508
import,100_100,59,Female candidates,0.41060645526
import,100_100,59,Male candidates,0.762630075012
import,100_100,59,Mothers,0.66248417853
import,100_100,60,Fathers,0.72747397049
import,100_100,60,Female candidates,0.410144500667
import,100_100,60,Male candidates,0.764645878304
import,100_100,60,Mothers,0.660543480579
import,100_100,60,izl,0.00826688861152
import,10_10,21,Fathers,0.218146113021
import,10_10,21,Female candidates,0.25102264931
import,10_10,21,Male candidates,0.179452914
import,10_10,21,Male candidates1,0.13643956126
import,10_10,21,Mothers,0.609739219543
import,10_10,22,Fathers,0.198529753003
import,10_10,22,Female candidates,0.315403821569
import,10_10,22,Male candidates,0.201872805224
import,10_10,22,Male candidates1,0.0594028377492
import,10_10,22,Mothers,0.589218146141
import,10_10,23,Fathers,0.0598623838201
import,10_10,23,Female candidates,0.410757821752
import,10_10,23,Male candidates,0.161171350461
import,10_10,23,Male candidates1,0.0669376560233
import,10_10,23,Mothers,0.584914773634
import,10_10,24,Fathers,0.00783429057686
import,10_10,24,Female candidates,0.215684213071
import,10_10,24,Male candidates,0.28399011967
import,10_10,24,Male candidates1,0.0908952179593
import,10_10,24,Mothers,0.694515454602
import,10_10,25,Fathers,0.144468751819
import,10_10,25,Female candidates,0.32078754574
import,10_10,25,Male candidates,0.33338256117
import,10_10,25,Male candidates1,0.100351306671
import,10_10,25,Mothers,0.674519770081
import,10_10,26,Fathers,0.325821009705
import,10_10,26,Female candidates,0.307974517428
import,10_10,26,Male candidates,0.324619385981
import,10_10,26,Male candidates1,0.274658166207
import,10_10,26,Mothers,0.604141975228
import,10_10,27,Fathers,0.642013364066
import,10_10,27,Female candidates,0.276463185341
import,10_10,27,Male candidates,0.226732530254
import,10_10,27,Male candidates1,0.255513495312
import,10_10,27,Mothers,0.489266407733
import,10_10,28,Fathers,0.665747450017
import,10_10,28,Female candidates,0.270411903756
import,10_10,28,Male candidates,0.33088184829
import,10_10,28,Male candidates1,0.194397922871
import,10_10,28,Mothers,0.511531971641
import,10_10,29,Fathers,0.628567497489
import,10_10,29,Female candidates,0.255741398532
import,10_10,29,Male candidates,0.250678646694
import,10_10,29,Male candidates1,0.186769224478
import,10_10,29,Mothers,0.483440630521
import,10_10,30,Fathers,0.331532510391
import,10_10,30,Female candidates,0.251461874447
import,10_10,30,Male candidates,0.422106290525
import,10_10,30,Male candidates1,0.273996544528
import,10_10,30,Mothers,0.480169557791
import,10_10,31,Fathers,0.325957578836
import,10_10,31,Female candidates,0.244777846002
import,10_10,31,Male candidates,0.356890947057
import,10_10,31,Male candidates1,0.194236176296
import,10_10,31,Mothers,0.475246844916
import,10_10,32,Fathers,0.304390018612
import,10_10,32,Female candidates,0.213500612473
import,10_10,32,Male candidates,0.2840924792
import,10_10,32,Male candidates1,0.073051032166
import,10_10,32,Mothers,0.464731940788
import,10_10,33,Fathers,0.277940592261
import,10_10,33,Female candidates,0.217507736953
import,10_10,33,Male candidates,0.306399445288
import,10_10,33,Male candidates1,0.106342073123
import,10_10,33,Mothers,0.458188325755
import,10_10,34,Fathers,0.241129031024
import,10_10,34,Female candidates,0.187240232072
import,10_10,34,Male candidates,0.419115352915
import,10_10,34,Male candidates1,0.111960216852
import,10_10,34,Mothers,0.458368932846
import,10_10,35,Fathers,0.280369862192
import,10_10,35,Female candidates,0.203013044162
import,10_10,35,Male candidates,0.276722743572
import,10_10,35,Male candidates1,0.0713087925049
import,10_10,35,Mothers,0.448942895528
import,10_10,36,Fathers,0.260763551395
import,10_10,36,Female candidates,0.194349938521
import,10_10,36,Male candidates,0.203149746955
import,10_10,36,Male candidates1,0.0923623751206
import,10_10,36,Mothers,0.443537338949
import,10_10,37,Fathers,0.265244522514
import,10_10,37,Female candidates,0.174732234916
import,10_10,37,Male candidates,0.31317654918
import,10_10,37,Male candidates1,0.0919370029421
import,10_10,37,Mothers,0.439588080837
import,10_10,38,Fathers,0.215480107921
import,10_10,38,Female candidates,0.189202538117
import,10_10,38,Male candidates,0.278590739887
import,10_10,38,Male candidates1,0.103497826798
import,10_10,38,Mothers,0.43473718327
import,10_10,39,Fathers,0.248188533948
import,10_10,39,Female candidates,0.195134902731
import,10_10,39,Male candidates,0.299036896234
import,10_10,39,Male candidates1,0.100302599856
import,10_10,39,Mothers,0.434569159546
import,10_10,40,Fathers,0.204657022678
import,10_10,40,Female candidates,0.18794092772
import,10_10,40,Male candidates,0.269880083627
import,10_10,40,Male candidates1,0.0436191414632
import,10_10,40,Mothers,0.432468108361
import,10_10,41,Fathers,0.303857494323
import,10_10,41,Female candidates,0.303501469959
import,10_10,41,Male candidates,0.114274172489
import,10_10,41,Mothers,0.624046468295
import,10_10,42,Fathers,0.409833383317
import,10_10,42,Female candidates,0.296776013274
import,10_10,42,Male candidates,0.698691362847
import,10_10,42,Mothers,0.597839239546
import,10_10,43,Fathers,0.627326236832
import,10_10,43,Female candidates,0.298975639412
import,10_10,43,Male candidates,0.710394235334
import,10_10,43,Mothers,0.587766568898
import,10_10,44,Fathers,0.757914137986
import,10_10,44,Female candidates,0.369543679965
import,10_10,44,Male candidates,0.760453625139
import,10_10,44,Mothers,0.579557753784
import,10_10,45,Fathers,0.814749774697
import,10_10,45,Female candidates,0.419667544628
import,10_10,45,Male candidates,0.730283946541
import,10_10,45,Mothers,0.608558387057
import,10_10,46,Fathers,0.780017018549
import,10_10,46,Female candidates,0.444340906615
import,10_10,46,Male candidates,0.744535843163
import,10_10,46,Mothers,0.633137340526
import,10_10,47,Fathers,0.717912599205
import,10_10,47,Female candidates,0.440815806453
import,10_10,47,Male candidates,0.763201620154
import,10_10,47,Mothers,0.652906498901
import,10_10,48,Fathers,0.71312650598
import,10_10,48,Female candidates,0.417742175539
import,10_10,48,Male candidates,0.742524012878
import,10_10,48,Mothers,0.664144422497
import,10_10,49,Fathers,0.701831511449
import,10_10,49,Female candidates,0.410845626418
import,10_10,49,Male candidates,0.765235653328
import,10_10,49,Mothers,0.668951462563
import,10_10,50,Fathers,0.668242912631
import,10_10,50,Female candidates,0.397592878675
import,10_10,50,Male candidates,0.77336700221
import,10_10,50,Mothers,0.668634861945
import,10_10,51,Fathers,0.689304288358
import,10_10,51,Female candidates,0.409502346712
import,10_10,51,Male candidates,0.738922174985
import,10_10,51,Mothers,0.667118661556
import,10_10,52,Fathers,0.700165146224
import,10_10,52,Female candidates,0.416333830273
import,10_10,52,Male candidates,0.750456362168
import,10_10,52,Mothers,0.665382596651
import,10_10,53,Fathers,0.699772855049
import,10_10,53,Female candidates,0.417663384387
import,10_10,53,Male candidates,0.747619118312
import,10_10,53,Mothers,0.666267407891
import,10_10,54,Fathers,0.694480264397
import,10_10,54,Female candidates,0.403070978873
import,10_10,54,Male candidates,0.734155420411
import,10_10,54,Mothers,0.668007757931
import,10_10,55,Fathers,0.636686242322
import,10_10,55,Female candidates,0.402195974121
import,10_10,55,Male candidates,0.751075902199
import,10_10,55,Mothers,0.666636150814
import,10_10,56,Fathers,0.685881183713
import,10_10,56,Female candidates,0.393864694923
import,10_10,56,Male candidates,0.749908204058
import,10_10,56,Mothers,0.665257975904
import,10_10,57,Fathers,0.678045420075
import,10_10,57,Female candidates,0.411032974512
import,10_10,57,Male candidates,0.753762671781
import,10_10,57,Mothers,0.662122207208
import,10_10,58,Fathers,0.665647081894
import,10_10,58,Female candidates,0.384903838467
import,10_10,58,Male candidates,0.759091176374
import,10_10,58,Mothers,0.663907699542
import,10_10,59,Fathers,0.720546465123
import,10_10,59,Female candidates,0.401290857084
import,10_10,59,Male candidates,0.787354102196
import,10_10,59,Mothers,0.662895534733
import,10_10,60,Fathers,0.708177219635
import,10_10,60,Female candidates,0.397865177352
import,10_10,60,Male candidates,0.769421779854
import,10_10,60,Mothers,0.661153229105
import,10_10,60,izl,0.00829526905008
import,50_50,21,Fathers,0.218146113021
import,50_50,21,Female candidates,0.25102264931
import,50_50,21,Male candidates,0.179452914
import,50_50,21,Male candidates1,0.13643956126
import,50_50,21,Mothers,0.609739219543
import,50_50,22,Fathers,0.198529753003
import,50_50,22,Female candidates,0.315403821569
import,50_50,22,Male candidates,0.201872805224
import,50_50,22,Male candidates1,0.0594028377492
import,50_50,22,Mothers,0.589218146141
import,50_50,23,Fathers,0.0598623838201
import,50_50,23,Female candidates,0.410757821752
import,50_50,23,Male candidates,0.161171350461
import,50_50,23,Male candidates1,0.0669376560233
import,50_50,23,Mothers,0.584914773634
import,50_50,24,Fathers,0.00783429057686
import,50_50,24,Female candidates,0.215684213071
import,50_50,24,Male candidates,0.28399011967
import,50_50,24,Male candidates1,0.0908952179593
import,50_50,24,Mothers,0.694515454602
import,50_50,25,Fathers,0.144468751819
import,50_50,25,Female candidates,0.32078754574
import,50_50,25,Male candidates,0.33338256117
import,50_50,25,Male candidates1,0.100351306671
import,50_50,25,Mothers,0.674519770081
import,50_50,26,Fathers,0.325821009705
import,50_50,26,Female candidates,0.307974517428
import,50_50,26,Male candidates,0.324619385981
import,50_50,26,Male candidates1,0.274658166207
import,50_50,26,Mothers,0.604141975228
import,50_50,27,Fathers,0.642013364066
import,50_50,27,Female candidates,0.276463185341
import,50_50,27,Male candidates,0.226732530254
import,50_50,27,Male candidates1,0.255513495312
import,50_50,27,Mothers,0.489266407733
import,50_50,28,Fathers,0.665747450017
import,50_50,28,Female candidates,0.270411903756
import,50_50,28,Male candidates,0.33088184829
import,50_50,28,Male candidates1,0.194397922871
import,50_50,28,Mothers,0.511531971641
import,50_50,29,Fathers,0.628567497489
import,50_50,29,Female candidates,0.255741398532
import,50_50,29,Male candidates,0.250678646694
import,50_50,29,Male candidates1,0.186769224478
import,50_50,29,Mothers,0.483440630521
import,50_50,30,Fathers,0.331532510391
import,50_50,30,Female candidates,0.251461874447
import,50_50,30,Male candidates,0.422106290525
import,50_50,30,Male candidates1,0.273996544528
import,50_50,30,Mothers,0.480169557791
import,50_50,31,Fathers,0.325957578836
import,50_50,31,Female candidates,0.244777846002
import,50_50,31,Male candidates,0.356890947057
import,50_50,31,Male candidates1,0.194236176296
import,50_50,31,Mothers,0.475246844916
import,50_50,32,Fathers,0.304390018612
import,50_50,32,Female candidates,0.213500612473
import,50_50,32,Male candidates,0.2840924792
import,50_50,32,Male candidates1,0.073051032166
import,50_50,32,Mothers,0.464731940788
import,50_50,33,Fathers,0.277940592261
import,50_50,33,Female candidates,0.217507736953
import,50_50,33,Male candidates,0.306399445288
import,50_50,33,Male candidates1,0.106342073123
import,50_50,33,Mothers,0.458188325755
import,50_50,34,Fathers,0.241129031024
import,50_50,34,Female candidates,0.187240232072
import,50_50,34,Male candidates,0.419115352915
import,50_50,34,Male candidates1,0.111960216852
import,50_50,34,Mothers,0.458368932846
import,50_50,35,Fathers,0.280369862192
import,50_50,35,Female candidates,0.203013044162
import,50_50,35,Male candidates,0.276722743572
import,50_50,35,Male candidates1,0.0713087925049
import,50_50,35,Mothers,0.448942895528
import,50_50,36,Fathers,0.260763551395
import,50_50,36,Female candidates,0.194349938521
import,50_50,36,Male candidates,0.203149746955
import,50_50,36,Male candidates1,0.0923623751206
import,50_50,36,Mothers,0.443537338949
import,50_50,37,Fathers,0.265244522514
import,50_50,37,Female candidates,0.174732234916
import,50_50,37,Male candidates,0.31317654918
import,50_50,37,Male candidates1,0.0919370029421
import,50_50,37,Mothers,0.439588080837
import,50_50,38,Fathers,0.215480107921
import,50_50,38,Female candidates,0.189202538117
import,50_50,38,Male candidates,0.278590739887
import,50_50,38,Male candidates1,0.103497826798
import,50_50,38,Mothers,0.43473718327
import,50_50,39,Fathers,0.248188533948
import,50_50,39,Female candidates,0.195134902731
import,50_50,39,Male candidates,0.299036896234
import,50_50,39,Male candidates1,0.100302599856
import,50_50,39,Mothers,0.434569159546
import,50_50,40,Fathers,0.204657022678
import,50_50,40,Female candidates,0.18794092772
import,50_50,40,Male candidates,0.269880083627
import,50_50,40,Male candidates1,0.0436191414632
import,50_50,40,Mothers,0.432468108361
import,50_50,41,Fathers,0.310115216711
import,50_50,41,Female candidates,0.304941037711
import,50_50,41,Male candidates,0.0957827048767
import,50_50,41,Mothers,0.626795579952
import,50_50,42,Fathers,0.402666469579
import,50_50,42,Female candidates,0.300589612705
import,50_50,42,Male candidates,0.692986397752
import,50_50,42,Mothers,0.597929069666
import,50_50,43,Fathers,0.640851891102
import,50_50,43,Female candidates,0.293586046968
import,50_50,43,Male candidates,0.725543417087
import,50_50,43,Mothers,0.584134553404
import,50_50,44,Fathers,0.769843750005
import,50_50,44,Female candidates,0.385651058464
import,50_50,44,Male candidates,0.759161514828
import,50_50,44,Mothers,0.572221040146
import,50_50,45,Fathers,0.807890851729
import,50_50,45,Female candidates,0.411802557565
import,50_50,45,Male candidates,0.747797779487
import,50_50,45,Mothers,0.602311102655
import,50_50,46,Fathers,0.765882397051
import,50_50,46,Female candidates,0.428376009701
import,50_50,46,Male candidates,0.777000653748
import,50_50,46,Mothers,0.629436632109
import,50_50,47,Fathers,0.6890005195
import,50_50,47,Female candidates,0.420736957316
import,50_50,47,Male candidates,0.757349991363
import,50_50,47,Mothers,0.6433940575
import,50_50,48,Fathers,0.691049886803
import,50_50,48,Female candidates,0.3983665933
import,50_50,48,Male candidates,0.765249220372
import,50_50,48,Mothers,0.656590995659
import,50_50,49,Fathers,0.670218836394
import,50_50,49,Female candidates,0.4057967266
import,50_50,49,Male candidates,0.773305920147
import,50_50,49,Mothers,0.662570611724
import,50_50,50,Fathers,0.677154397781
import,50_50,50,Female candidates,0.400261861203
import,50_50,50,Male candidates,0.738999117439
import,50_50,50,Mothers,0.665746505157
import,50_50,51,Fathers,0.64386296117
import,50_50,51,Female candidates,0.402644719587
import,50_50,51,Male candidates,0.756412034194
import,50_50,51,Mothers,0.660803330869
import,50_50,52,Fathers,0.664149070178
import,50_50,52,Female candidates,0.399748931603
import,50_50,52,Male candidates,0.758881809965
import,50_50,52,Mothers,0.658694756233
import,50_50,53,Fathers,0.679531558221
import,50_50,53,Female candidates,0.396133133669
import,50_50,53,Male candidates,0.74053687583
import,50_50,53,Mothers,0.65933665379
import,50_50,54,Fathers,0.682330815007
import,50_50,54,Female candidates,0.401996236816
import,50_50,54,Male candidates,0.760427251217
import,50_50,54,Mothers,0.656144006322
import,50_50,55,Fathers,0.67885082682
import,50_50,55,Female candidates,0.404626850698
import,50_50,55,Male candidates,0.76758634382
import,50_50,55,Mothers,0.663203514971
import,50_50,56,Fathers,0.675608113196
import,50_50,56,Female candidates,0.39575092184
import,50_50,56,Male candidates,0.740430293322
import,50_50,56,Mothers,0.659855926102
import,50_50,57,Fathers,0.692266272703
import,50_50,57,Female candidates,0.407134899047
import,50_50,57,Male candidates,0.756544984845
import,50_50,57,Mothers,0.667955169023
import,50_50,58,Fathers,0.708862895769
import,50_50,58,Female candidates,0.407803058509
import,50_50,58,Male candidates,0.786326231915
import,50_50,58,Mothers,0.669438263808
import,50_50,59,Fathers,0.70102599495
import,50_50,59,Female candidates,0.406760415147
import,50_50,59,Male candidates,0.784324565198
import,50_50,59,Mothers,0.668444691271
import,50_50,60,Fathers,0.701046479337
import,50_50,60,Female candidates,0.419608416146
import,50_50,60,Male candidates,0.76085982846
import,50_50,60,Mothers,0.668827244825
import,50_50,60,izl,0.0082559651501
