Group,Generation,cat,gvNormUnres1,gvNormUnres2,scenario,rep,trait,strategy
home,35,gpb,6.1197997963285715,5.060359955885715,10_10,0,2,ClassGen
home,36,gpb,6.034090760220001,5.244028710199999,10_10,0,2,ClassGen
home,37,gpb,4.665700763983334,3.645650045383333,10_10,0,2,ClassGen
home,38,gpb,5.5471442313,4.758661747700001,10_10,0,2,ClassGen
home,39,gpb,5.326639668049999,4.21273371925,10_10,0,2,ClassGen
home,40,gpb,6.518210698983334,5.280777594933332,10_10,0,2,ClassGen
home,41,gpb,8.063379141616666,6.839087793533333,10_10,0,2,ClassGen
home,42,gpb,8.075718314883334,7.678877590866667,10_10,0,2,ClassGen
home,43,gpb,8.654067353083335,7.771218418216667,10_10,0,2,ClassGen
home,44,gpb,8.436434387750001,8.128745510083332,10_10,0,2,ClassGen
home,45,gpb,9.518122686133333,8.889487229683333,10_10,0,2,ClassGen
home,46,gpb,10.488590172366667,9.811545937566665,10_10,0,2,ClassGen
home,47,gpb,9.898662244150001,9.744457222333333,10_10,0,2,ClassGen
home,48,gpb,9.624647995566667,8.796496068349999,10_10,0,2,ClassGen
import,25,gpb,4.60141914074,5.35734371676,10_10,0,2,ClassGen
import,26,gpb,4.25001416044,4.73487898988,10_10,0,2,ClassGen
import,27,gpb,5.19027144086,6.19138617596,10_10,0,2,ClassGen
import,28,gpb,4.9563543405,5.492299126240001,10_10,0,2,ClassGen
import,29,gpb,4.761581071739999,5.30913457844,10_10,0,2,ClassGen
import,30,gpb,5.94130026702,7.398991372980001,10_10,0,2,ClassGen
import,31,gpb,6.1961060224399995,7.16704781662,10_10,0,2,ClassGen
import,32,gpb,6.5356476558,7.3613384553599985,10_10,0,2,ClassGen
import,33,gpb,6.77712138934,7.49913401976,10_10,0,2,ClassGen
import,34,gpb,7.237271844220001,8.667247581119998,10_10,0,2,ClassGen
import,35,gpb,6.8969986512,8.244032914850001,10_10,0,2,ClassGen
import,36,gpb,8.151763355944443,9.031094850855554,10_10,0,2,ClassGen
import,37,gpb,8.289242664933333,8.923836324788887,10_10,0,2,ClassGen
import,38,gpb,9.050102887222222,9.882254554288888,10_10,0,2,ClassGen
import,39,gpb,8.680484252983334,9.788250405733335,10_10,0,2,ClassGen
import,40,gpb,9.677032893683332,10.85784858025,10_10,0,2,ClassGen
import,41,gpb,9.200836310616666,9.99201248605,10_10,0,2,ClassGen
import,42,gpb,8.807793301299998,10.446092647183333,10_10,0,2,ClassGen
import,43,gpb,10.074973329033332,11.512517440949999,10_10,0,2,ClassGen
import,44,gpb,10.161381583683333,11.653599168166666,10_10,0,2,ClassGen
import,45,gpb,11.310899921383333,12.40190224035,10_10,0,2,ClassGen
import,46,gpb,10.538042606749999,11.98910091375,10_10,0,2,ClassGen
import,47,gpb,10.670838587116664,11.866832037666668,10_10,0,2,ClassGen
import,48,gpb,12.6614643302,13.780161027383334,10_10,0,2,ClassGen
import,25,gpb,4.29487755452,4.985797402960001,25_25,0,2,ClassGen
import,26,gpb,4.73649285216,5.06669367486,25_25,0,2,ClassGen
import,27,gpb,5.4523265047,5.953056657859999,25_25,0,2,ClassGen
import,28,gpb,4.52152309956,5.528854497959999,25_25,0,2,ClassGen
import,29,gpb,5.24262166198,6.08008900236,25_25,0,2,ClassGen
import,30,gpb,4.864415853080001,6.46655538614,25_25,0,2,ClassGen
import,31,gpb,5.706198659760001,6.4889243067799995,25_25,0,2,ClassGen
import,32,gpb,6.67934969448,7.39185431736,25_25,0,2,ClassGen
import,33,gpb,6.366955711699999,7.54860428774,25_25,0,2,ClassGen
import,34,gpb,7.07931143024,8.3437748916,25_25,0,2,ClassGen
import,35,gpb,7.406020616420001,8.38480111842,25_25,0,2,ClassGen
import,36,gpb,7.837071159259999,9.1023810964,25_25,0,2,ClassGen
import,37,gpb,8.524554281339999,9.1186373955,25_25,0,2,ClassGen
import,38,gpb,8.772461809500001,10.16826036686,25_25,0,2,ClassGen
home,35,gpb,5.127789061283333,4.417560830916666,50_50,0,2,ClassGen
home,36,gpb,5.06970044706,4.59743583562,50_50,0,2,ClassGen
home,37,gpb,6.489815946985714,6.484346943457145,50_50,0,2,ClassGen
home,38,gpb,6.975111577333333,6.588303650966668,50_50,0,2,ClassGen
home,39,gpb,6.76936985395,6.9440758855833336,50_50,0,2,ClassGen
home,40,gpb,7.463544181483333,8.148354990266666,50_50,0,2,ClassGen
home,41,gpb,7.894748070816668,7.959926260033334,50_50,0,2,ClassGen
home,42,gpb,9.83164069415,9.9911371764,50_50,0,2,ClassGen
home,43,gpb,8.46572894785,8.5059311609,50_50,0,2,ClassGen
home,44,gpb,9.913034313866666,10.049581302683334,50_50,0,2,ClassGen
home,45,gpb,10.0278771236,9.624314962683334,50_50,0,2,ClassGen
home,46,gpb,11.203235153466666,11.133418395616667,50_50,0,2,ClassGen
home,47,gpb,11.312086662466667,11.136192767399999,50_50,0,2,ClassGen
home,48,gpb,12.2787484402,12.478317131483331,50_50,0,2,ClassGen
import,25,gpb,4.12269554352,4.86119724862,50_50,0,2,ClassGen
import,26,gpb,5.122782343580001,4.8695107843,50_50,0,2,ClassGen
import,27,gpb,4.40944665768,4.99040344664,50_50,0,2,ClassGen
import,28,gpb,5.034750669599999,5.58233301372,50_50,0,2,ClassGen
import,29,gpb,4.58507628538,5.163124280820001,50_50,0,2,ClassGen
import,30,gpb,4.89941805728,6.187324234659999,50_50,0,2,ClassGen
import,31,gpb,6.563344838619999,7.598134957560001,50_50,0,2,ClassGen
import,32,gpb,6.4559647061600005,7.62602677176,50_50,0,2,ClassGen
import,33,gpb,6.82383997208,7.8599871843999995,50_50,0,2,ClassGen
import,34,gpb,6.72786727182,7.73308338734,50_50,0,2,ClassGen
import,35,gpb,7.367587402377778,8.226218067066666,50_50,0,2,ClassGen
import,36,gpb,7.876019929462499,9.0867314782625,50_50,0,2,ClassGen
import,37,gpb,8.2766299179625,9.051490243824999,50_50,0,2,ClassGen
import,38,gpb,8.2814434493125,9.412729995387501,50_50,0,2,ClassGen
import,39,gpb,9.1099259311,9.970877516350003,50_50,0,2,ClassGen
import,40,gpb,9.269377278,9.951900107166667,50_50,0,2,ClassGen
import,41,gpb,10.613762757366667,11.411242199283334,50_50,0,2,ClassGen
import,42,gpb,9.437453708200001,10.81769822945,50_50,0,2,ClassGen
import,43,gpb,9.51544974565,10.993457471883334,50_50,0,2,ClassGen
import,44,gpb,10.120734727183335,11.519472559383331,50_50,0,2,ClassGen
import,45,gpb,10.603334500183333,11.838704896283334,50_50,0,2,ClassGen
import,46,gpb,11.469291102883332,12.649011382049999,50_50,0,2,ClassGen
import,47,gpb,11.361031929600001,13.096779701016667,50_50,0,2,ClassGen
import,48,gpb,12.043986843883333,13.362254611149998,50_50,0,2,ClassGen
home,35,gpb,7.416278264600001,7.9013741051499995,100_100,0,2,ClassGen
home,36,gpb,6.1550962586,6.276675282587499,100_100,0,2,ClassGen
home,37,gpb,7.637553329675,7.6871335169,100_100,0,2,ClassGen
home,38,gpb,6.142759155799999,6.322274935766667,100_100,0,2,ClassGen
import,25,gpb,4.512586002280001,5.10743308026,100_100,0,2,ClassGen
import,26,gpb,4.43342635166,4.545865765299999,100_100,0,2,ClassGen
import,27,gpb,4.604119538779999,5.07752466274,100_100,0,2,ClassGen
import,28,gpb,4.8605079195,5.7478453705,100_100,0,2,ClassGen
import,29,gpb,5.0177324166999995,5.82774507492,100_100,0,2,ClassGen
import,30,gpb,4.91376898864,6.171330674919999,100_100,0,2,ClassGen
import,31,gpb,6.815228225439999,7.66834615784,100_100,0,2,ClassGen
import,32,gpb,6.5986820666599995,7.8882744990399996,100_100,0,2,ClassGen
import,33,gpb,7.43238674168,8.04187212474,100_100,0,2,ClassGen
import,34,gpb,7.46795813282,8.17293275152,100_100,0,2,ClassGen
import,35,gpb,7.293158987877778,8.479292458777778,100_100,0,2,ClassGen
import,36,gpb,7.577749022788889,8.510471144022222,100_100,0,2,ClassGen
import,37,gpb,7.880365197160001,8.944133630760001,100_100,0,2,ClassGen
import,38,gpb,7.931943767662501,8.9537886391125,100_100,0,2,ClassGen
import,39,gpb,8.578380148766666,9.942890727433333,100_100,0,2,ClassGen
import,40,gpb,9.684079594149999,10.7620935911,100_100,0,2,ClassGen
import,41,gpb,10.016327522833334,11.134125177916665,100_100,0,2,ClassGen
import,42,gpb,9.966090545683334,11.060483382583334,100_100,0,2,ClassGen
import,43,gpb,10.060310580466668,11.075570530833332,100_100,0,2,ClassGen
import,44,gpb,10.60653658665,12.125715733033333,100_100,0,2,ClassGen
import,45,gpb,10.36827542745,12.207523766500001,100_100,0,2,ClassGen
import,46,gpb,10.48529911625,11.461173284833334,100_100,0,2,ClassGen
import,47,gpb,11.770655890266665,13.249331364866665,100_100,0,2,ClassGen
import,48,gpb,11.758169438133335,12.943502868149999,100_100,0,2,ClassGen
home,35,gpb,7.8116468083,7.377974302066666,0_100,0,2,ClassGen
home,36,gpb,5.113110696414286,5.183850329171428,0_100,0,2,ClassGen
home,37,gpb,6.006421254724999,5.7108625282375,0_100,0,2,ClassGen
home,38,gpb,7.098646515933333,6.9008263841,0_100,0,2,ClassGen
home,39,gpb,7.675033776866667,7.5304671234,0_100,0,2,ClassGen
home,40,gpb,7.5665697692,6.678751836883333,0_100,0,2,ClassGen
home,41,gpb,7.992912724466666,7.993734869299999,0_100,0,2,ClassGen
home,42,gpb,8.682222468233332,8.306298403283334,0_100,0,2,ClassGen
home,43,gpb,9.9105990501,10.336493950000001,0_100,0,2,ClassGen
home,44,gpb,9.022898589316666,8.933067490783333,0_100,0,2,ClassGen
home,45,gpb,10.433967614050001,10.370905347783335,0_100,0,2,ClassGen
home,46,gpb,10.5894317302,11.10348949995,0_100,0,2,ClassGen
home,47,gpb,10.756204884933334,10.355644208149998,0_100,0,2,ClassGen
home,48,gpb,11.80644442255,11.912253561500002,0_100,0,2,ClassGen
import,25,gpb,4.941282667299999,5.299581290280001,0_100,0,2,ClassGen
import,26,gpb,4.18910594778,4.81159796634,0_100,0,2,ClassGen
import,27,gpb,4.10091789416,4.79405839408,0_100,0,2,ClassGen
import,28,gpb,5.06607074334,5.80376171276,0_100,0,2,ClassGen
import,29,gpb,5.94835894504,6.461811732799999,0_100,0,2,ClassGen
import,30,gpb,3.48885039158,4.505326062339999,0_100,0,2,ClassGen
import,31,gpb,5.9817072624600005,6.952718035479999,0_100,0,2,ClassGen
import,32,gpb,7.21885930122,7.55791076444,0_100,0,2,ClassGen
import,33,gpb,6.78536611948,7.298116694539999,0_100,0,2,ClassGen
import,34,gpb,6.72469293708,7.692159111339999,0_100,0,2,ClassGen
import,35,gpb,7.570324412855555,8.50943180678889,0_100,0,2,ClassGen
import,36,gpb,8.457317255063636,9.201815499918181,0_100,0,2,ClassGen
import,37,gpb,8.934054550700003,9.900349704911111,0_100,0,2,ClassGen
import,38,gpb,8.246738228255557,8.97192164918889,0_100,0,2,ClassGen
import,39,gpb,9.369240405783332,10.334018107133334,0_100,0,2,ClassGen
import,40,gpb,9.695284487083333,10.603434853249999,0_100,0,2,ClassGen
import,41,gpb,9.73261750615,10.724226903816666,0_100,0,2,ClassGen
import,42,gpb,10.348641657516664,10.832921622166666,0_100,0,2,ClassGen
import,43,gpb,11.024324431583333,12.257003288166667,0_100,0,2,ClassGen
import,44,gpb,10.66982642035,11.433559934066666,0_100,0,2,ClassGen
import,45,gpb,11.0921805516,12.21412556615,0_100,0,2,ClassGen
import,46,gpb,11.166977294016668,12.75173647015,0_100,0,2,ClassGen
import,47,gpb,11.830811504833335,12.955270978116666,0_100,0,2,ClassGen
import,48,gpb,12.408456146883333,13.735480702466665,0_100,0,2,ClassGen
home,25,gpb,5.229764659633333,3.6277078780333336,10_10,0,2,GenGen
home,26,gpb,3.8156989934375,3.6926961426125007,10_10,0,2,GenGen
home,27,gpb,4.303472003642858,3.417535985585715,10_10,0,2,GenGen
home,28,gpb,3.3474031985166675,3.3154301099500008,10_10,0,2,GenGen
home,29,gpb,4.000949361599999,3.0631913562833333,10_10,0,2,GenGen
home,30,gpb,4.631656862283333,3.2490185650499996,10_10,0,2,GenGen
home,31,gpb,5.236925104966667,4.717505016466666,10_10,0,2,GenGen
home,32,gpb,6.517472585633333,5.8068742960833335,10_10,0,2,GenGen
home,33,gpb,5.322966983350001,4.501752474583333,10_10,0,2,GenGen
home,34,gpb,6.4149971359333335,5.331951137316667,10_10,0,2,GenGen
home,35,gpb,6.689559863816666,6.082740785333333,10_10,0,2,GenGen
home,36,gpb,7.528921484733334,6.682775790483333,10_10,0,2,GenGen
home,37,gpb,7.302479885583334,6.512306026333333,10_10,0,2,GenGen
home,38,gpb,7.825321385016665,6.803455343133334,10_10,0,2,GenGen
home,39,gpb,7.250776642200001,6.359378152083334,10_10,0,2,GenGen
home,40,gpb,8.872308997083334,7.781287506983333,10_10,0,2,GenGen
home,41,gpb,7.653457404783334,7.0595497284,10_10,0,2,GenGen
home,42,gpb,8.633219947966666,7.722425056549999,10_10,0,2,GenGen
home,43,gpb,8.551041368583332,7.885500051333332,10_10,0,2,GenGen
home,44,gpb,9.1428441387,7.869157718916667,10_10,0,2,GenGen
home,45,gpb,9.6188731631,9.33699001135,10_10,0,2,GenGen
home,46,gpb,9.187287988866666,8.019683452499999,10_10,0,2,GenGen
home,47,gpb,10.055473755116667,8.997261010083333,10_10,0,2,GenGen
home,48,gpb,10.407251045266667,9.795321626433333,10_10,0,2,GenGen
import,25,gpb,4.339431802966668,5.1795940539,10_10,0,2,GenGen
import,26,gpb,4.1503359487500004,4.94987380955,10_10,0,2,GenGen
import,27,gpb,5.018776052133334,5.364034286083334,10_10,0,2,GenGen
import,28,gpb,4.90513510735,5.697004152200001,10_10,0,2,GenGen
import,29,gpb,4.184611222449999,4.991280956066667,10_10,0,2,GenGen
import,30,gpb,4.990641643083333,6.47755883505,10_10,0,2,GenGen
import,31,gpb,6.6870280396999995,7.261657933483335,10_10,0,2,GenGen
import,32,gpb,6.834651327383334,7.211185764816666,10_10,0,2,GenGen
import,33,gpb,7.1116828486833334,7.742303828133333,10_10,0,2,GenGen
import,34,gpb,7.325765337466667,8.227210947149999,10_10,0,2,GenGen
import,35,gpb,6.881426137916667,8.109312765983333,10_10,0,2,GenGen
import,36,gpb,7.952171072666668,8.638899381916666,10_10,0,2,GenGen
import,37,gpb,8.046547399833333,9.585714967249999,10_10,0,2,GenGen
import,38,gpb,8.682795078016667,9.654066114133334,10_10,0,2,GenGen
import,39,gpb,8.992736508150001,10.224959619949999,10_10,0,2,GenGen
import,40,gpb,8.092858953283333,9.441305401366668,10_10,0,2,GenGen
import,41,gpb,9.2554014985,10.563068199833333,10_10,0,2,GenGen
import,42,gpb,9.343637389466666,10.698938942283332,10_10,0,2,GenGen
import,43,gpb,10.108839923066666,11.434944840150001,10_10,0,2,GenGen
import,44,gpb,9.721428667716667,11.277474257216667,10_10,0,2,GenGen
import,45,gpb,10.078005792916667,11.676539858449999,10_10,0,2,GenGen
import,46,gpb,11.222440975283332,12.678166142083333,10_10,0,2,GenGen
import,47,gpb,10.61894688545,12.0873132898,10_10,0,2,GenGen
import,48,gpb,11.345613019566668,12.766018167666667,10_10,0,2,GenGen
home,25,gpb,5.229764659633333,3.6277078780333336,25_25,0,2,GenGen
home,26,gpb,3.8156989934375,3.6926961426125007,25_25,0,2,GenGen
home,27,gpb,4.303472003642858,3.417535985585715,25_25,0,2,GenGen
home,28,gpb,3.3474031985166675,3.3154301099500008,25_25,0,2,GenGen
home,29,gpb,4.000949361599999,3.0631913562833333,25_25,0,2,GenGen
home,30,gpb,4.450687484666667,2.8782650879833334,25_25,0,2,GenGen
home,31,gpb,6.207087395416667,5.506916014933332,25_25,0,2,GenGen
home,32,gpb,5.683764203633333,4.7154490995166665,25_25,0,2,GenGen
home,33,gpb,6.027039238933333,5.2572327369666665,25_25,0,2,GenGen
home,34,gpb,6.21650844585,5.528162136033333,25_25,0,2,GenGen
home,35,gpb,6.674622182283333,6.200506101366667,25_25,0,2,GenGen
home,36,gpb,7.672309695699998,6.677891824883333,25_25,0,2,GenGen
home,37,gpb,7.854083685916667,7.616443709816667,25_25,0,2,GenGen
home,38,gpb,7.97813304195,7.270846038366667,25_25,0,2,GenGen
home,39,gpb,7.985923444266668,7.448053055133332,25_25,0,2,GenGen
home,40,gpb,8.87099805945,8.118955521133334,25_25,0,2,GenGen
home,41,gpb,8.592232155166668,7.9848400569499995,25_25,0,2,GenGen
home,42,gpb,9.883995287233335,8.8572130593,25_25,0,2,GenGen
home,43,gpb,9.348477479900001,8.815593437516666,25_25,0,2,GenGen
home,44,gpb,10.123680067716668,8.953075488616667,25_25,0,2,GenGen
home,45,gpb,10.105222575583333,9.411876932016668,25_25,0,2,GenGen
home,46,gpb,10.821649285766668,10.167479306699999,25_25,0,2,GenGen
home,47,gpb,10.676590063833336,9.891991101766665,25_25,0,2,GenGen
home,48,gpb,10.921229567400003,10.545344347083331,25_25,0,2,GenGen
import,25,gpb,4.251892366099999,5.203208331683334,25_25,0,2,GenGen
import,26,gpb,4.84650254995,5.202811562550001,25_25,0,2,GenGen
import,27,gpb,4.080991235466667,4.799257084216667,25_25,0,2,GenGen
import,28,gpb,5.270110081816667,5.9327566818166675,25_25,0,2,GenGen
import,29,gpb,5.706996903916667,6.514384059366666,25_25,0,2,GenGen
import,30,gpb,4.298020533966667,5.3244074943,25_25,0,2,GenGen
import,31,gpb,7.5511829048,7.749811007783332,25_25,0,2,GenGen
import,32,gpb,6.69089657825,7.78285549185,25_25,0,2,GenGen
import,33,gpb,6.673298508883334,7.7206877651833326,25_25,0,2,GenGen
import,34,gpb,7.2991331986666665,8.0408810187,25_25,0,2,GenGen
import,35,gpb,7.464217326983333,8.67502273355,25_25,0,2,GenGen
import,36,gpb,8.217503132566668,8.935473486683334,25_25,0,2,GenGen
import,37,gpb,8.737204858383334,9.065606369466666,25_25,0,2,GenGen
import,38,gpb,7.94006981845,9.098698452716667,25_25,0,2,GenGen
import,39,gpb,9.445822965866666,10.466496441416668,25_25,0,2,GenGen
import,40,gpb,9.563695955916666,10.374820708616667,25_25,0,2,GenGen
import,41,gpb,8.878505161316667,10.435496026433334,25_25,0,2,GenGen
import,42,gpb,9.819058114883335,11.025293839366668,25_25,0,2,GenGen
import,43,gpb,10.287641412083333,11.240337086783335,25_25,0,2,GenGen
import,44,gpb,10.1012868318,11.608816866116667,25_25,0,2,GenGen
import,45,gpb,10.7388562924,11.862738860733335,25_25,0,2,GenGen
import,46,gpb,11.007948866249999,12.472278215866666,25_25,0,2,GenGen
import,47,gpb,11.607268208716667,12.639842584266667,25_25,0,2,GenGen
import,48,gpb,11.648204183866667,13.359605008700001,25_25,0,2,GenGen
home,25,gpb,5.229764659633333,3.6277078780333336,50_50,0,2,GenGen
home,26,gpb,3.8156989934375,3.6926961426125007,50_50,0,2,GenGen
home,27,gpb,4.303472003642858,3.417535985585715,50_50,0,2,GenGen
home,28,gpb,3.3474031985166675,3.3154301099500008,50_50,0,2,GenGen
home,29,gpb,4.000949361599999,3.0631913562833333,50_50,0,2,GenGen
home,30,gpb,4.450687484666667,2.8782650879833334,50_50,0,2,GenGen
home,31,gpb,6.2607947301166655,5.103093234866666,50_50,0,2,GenGen
home,32,gpb,5.74058955705,5.500598987333333,50_50,0,2,GenGen
home,33,gpb,6.229481140450001,6.113794040016667,50_50,0,2,GenGen
home,34,gpb,6.5421908694,5.781633794333334,50_50,0,2,GenGen
home,35,gpb,6.851692152849999,6.135842551233334,50_50,0,2,GenGen
home,36,gpb,6.915444529033334,6.627316430583332,50_50,0,2,GenGen
home,37,gpb,7.3428537798999995,6.843716244866666,50_50,0,2,GenGen
home,38,gpb,7.204703075250001,6.857711410316667,50_50,0,2,GenGen
home,39,gpb,9.286024075683335,8.543194098116667,50_50,0,2,GenGen
home,40,gpb,8.6606044355,8.112907606483335,50_50,0,2,GenGen
home,41,gpb,8.637606629566667,8.524239395083333,50_50,0,2,GenGen
home,42,gpb,9.7673969637,8.778055366316666,50_50,0,2,GenGen
home,43,gpb,9.881474765833334,10.161759823433334,50_50,0,2,GenGen
home,44,gpb,10.385626452116666,10.235780692666667,50_50,0,2,GenGen
home,45,gpb,10.489074258866667,10.436790492866667,50_50,0,2,GenGen
home,46,gpb,11.446489575483334,11.358089146883335,50_50,0,2,GenGen
home,47,gpb,11.516077774483335,11.786573814866665,50_50,0,2,GenGen
home,48,gpb,12.457487602916666,12.627140084133332,50_50,0,2,GenGen
import,25,gpb,4.711142269983334,5.535048866333334,50_50,0,2,GenGen
import,26,gpb,4.46233587925,4.934689683666666,50_50,0,2,GenGen
import,27,gpb,4.3308342279500005,5.0527154905,50_50,0,2,GenGen
import,28,gpb,5.233336263299999,5.8138664251,50_50,0,2,GenGen
import,29,gpb,4.429600295516667,4.95342168165,50_50,0,2,GenGen
import,30,gpb,4.272568360633334,5.6414714089,50_50,0,2,GenGen
import,31,gpb,6.601544787216665,7.3999881657166675,50_50,0,2,GenGen
import,32,gpb,6.555537900916666,7.887453419916667,50_50,0,2,GenGen
import,33,gpb,6.4509841300333335,7.553425715733333,50_50,0,2,GenGen
import,34,gpb,7.113084347116668,8.050042977466665,50_50,0,2,GenGen
import,35,gpb,7.374982986549999,8.494749031700001,50_50,0,2,GenGen
